fips,state_abbr,county_name,ur_code,ur_label,is_urban,park_access_pct,inactivity_rate,obesity_rate,smoking_rate,life_expectancy,inactivity_zscore,le_deficit,park_quartile
30077,MT,Powell,6,Non-core (rural),0,35.7,25.1,35.8,17.1,76.45198228,-0.10947331911454536,-0.47127013699999054,Q2
30079,MT,Prairie,6,Non-core (rural),0,35.5,30.9,34.0,17.5,77.145336717,1.0764123985651273,-1.1646245740000012,Q2
30081,MT,Ravalli,6,Non-core (rural),0,30.3,20.4,31.7,12.7,78.576658815,-1.0704496765446259,-2.5959466719999966,Q1 (lowest)
30083,MT,Richland,6,Non-core (rural),0,35.2,22.3,37.9,13.8,76.816592371,-0.6819698724771464,-0.8358802279999935,Q2
30085,MT,Roosevelt,6,Non-core (rural),0,40.7,29.5,41.3,23.7,61.173394519,0.7901641218838271,14.807317624000007,Q4 (highest)
30087,MT,Rosebud,6,Non-core (rural),0,36.4,26.4,39.5,20.2,67.632999908,0.1563286520895187,8.347712235000003,Q2
30089,MT,Sanders,6,Non-core (rural),0,32.1,26.2,34.9,17.5,75.462545233,0.11543604113504738,0.518166910000005,Q1 (lowest)
30091,MT,Sheridan,6,Non-core (rural),0,32.800000000000004,21.6,35.5,14.7,77.275957589,-0.8250940108177964,-1.2952454459999956,Q1 (lowest)
30093,MT,Silver Bow,5,Micropolitan,0,32.2,22.0,32.3,14.8,74.808160373,-0.7433087889088537,1.1725517699999983,Q1 (lowest)
30095,MT,Stillwater,6,Non-core (rural),0,33.0,21.0,30.2,13.2,78.137089216,-0.9477718436812111,-2.1563770730000016,Q1 (lowest)
30097,MT,Sweet Grass,6,Non-core (rural),0,33.5,19.6,29.4,13.0,82.581956698,-1.2340201203625112,-6.601244554999994,Q1 (lowest)
30099,MT,Teton,6,Non-core (rural),0,32.300000000000004,24.0,31.3,14.9,76.253816942,-0.33438267936413885,-0.27310479899999507,Q1 (lowest)
30101,MT,Toole,6,Non-core (rural),0,31.9,26.7,35.4,19.3,77.207965981,0.2176675685212261,-1.2272538379999958,Q1 (lowest)
30103,MT,Treasure,6,Non-core (rural),0,34.4,23.6,34.1,14.4,77.145336717,-0.4161679012730815,-1.1646245740000012,Q1 (lowest)
30105,MT,Valley,6,Non-core (rural),0,36.5,24.6,32.7,15.1,77.078471791,-0.21170484650072408,-1.0977596479999931,Q2
30107,MT,Wheatland,6,Non-core (rural),0,37.1,26.8,32.3,17.9,74.219257639,0.23811387399846212,1.7614545039999996,Q2
30109,MT,Wibaux,6,Non-core (rural),0,33.0,24.1,32.5,14.4,77.145336717,-0.3139363738869028,-1.1646245740000012,Q1 (lowest)
30111,MT,Yellowstone,4,Small metro,1,32.7,20.8,34.0,13.9,76.325502965,-0.9886644546356825,-0.3447908219999931,Q1 (lowest)
31001,NE,Adams,5,Micropolitan,0,37.6,25.8,41.9,14.3,77.550647043,0.033650819226104696,-1.5699348999999927,Q2
31003,NE,Antelope,6,Non-core (rural),0,36.4,26.0,42.4,14.4,81.447917724,0.07454343018057603,-5.467205581000002,Q2
31005,NE,Arthur,6,Non-core (rural),0,38.9,26.6,41.7,14.6,78.0431672105,0.1972212630439908,-2.0624550674999966,Q3
31007,NE,Banner,5,Micropolitan,0,37.3,27.2,38.5,13.0,78.0431672105,0.31989909590740484,-2.0624550674999966,Q2
31009,NE,Blaine,6,Non-core (rural),0,37.2,29.2,38.8,15.5,78.0431672105,0.7288252054521197,-2.0624550674999966,Q2
31011,NE,Boone,6,Non-core (rural),0,42.1,26.8,33.4,14.8,80.091990007,0.23811387399846212,-4.111277864000002,Q4 (highest)
31013,NE,Box Butte,6,Non-core (rural),0,43.0,28.7,38.8,15.3,76.358130642,0.626593678065941,-0.3774184990000009,Q4 (highest)
31015,NE,Boyd,6,Non-core (rural),0,37.1,30.5,37.9,16.3,75.374896021,0.9946271766561845,0.6058161220000073,Q2
31017,NE,Brown,6,Non-core (rural),0,39.7,29.2,41.0,15.7,78.006428366,0.7288252054521197,-2.025716222999989,Q3
31019,NE,Buffalo,5,Micropolitan,0,39.8,23.7,38.9,13.3,79.950316776,-0.3957215957958462,-3.969604632999989,Q3
31021,NE,Burt,6,Non-core (rural),0,40.0,26.7,40.3,15.2,76.560917151,0.2176675685212261,-0.580205007999993,Q3
31023,NE,Butler,6,Non-core (rural),0,40.5,27.3,38.6,14.1,78.298729371,0.34034540138464087,-2.318017227999988,Q4 (highest)
31025,NE,Cass,3,Medium metro,1,39.1,25.2,39.6,13.0,78.367113446,-0.08902701363731005,-2.3864013029999995,Q3
31027,NE,Cedar,6,Non-core (rural),0,37.7,25.4,40.5,13.2,81.147073783,-0.048134402682838716,-5.166361639999991,Q3
31029,NE,Chase,6,Non-core (rural),0,36.4,27.7,37.3,14.0,78.241635304,0.42213062329358353,-2.260923160999994,Q2
31031,NE,Cherry,6,Non-core (rural),0,37.7,28.4,40.9,15.9,76.662623443,0.5652547616342336,-0.6819112999999959,Q3
31033,NE,Cheyenne,6,Non-core (rural),0,39.1,29.9,34.7,15.1,75.37827148,0.8719493437927698,0.6024406630000101,Q3
31035,NE,Clay,6,Non-core (rural),0,42.0,25.9,40.1,15.2,77.495875103,0.05409712470334001,-1.5151629599999978,Q4 (highest)
31037,NE,Colfax,6,Non-core (rural),0,42.6,31.8,39.0,14.5,81.361174013,1.2604291478602494,-5.380461869999991,Q4 (highest)
31039,NE,Cuming,6,Non-core (rural),0,38.7,26.5,40.4,14.2,79.068024578,0.17677495756675476,-3.087312435000001,Q3
31041,NE,Custer,6,Non-core (rural),0,37.7,26.0,40.2,14.1,79.224687812,0.07454343018057603,-3.243975668999994,Q3
31043,NE,Dakota,4,Small metro,1,40.400000000000006,32.7,44.6,14.9,77.544933195,1.4444458971553715,-1.5642210519999935,Q4 (highest)
31045,NE,Dawes,6,Non-core (rural),0,40.3,25.5,35.5,12.3,77.102537048,-0.02768809720560268,-1.1218249049999969,Q4 (highest)
31047,NE,Dawson,5,Micropolitan,0,43.4,32.0,41.4,15.0,77.452932487,1.3013217588147206,-1.472220343999993,Q4 (highest)
31049,NE,Deuel,6,Non-core (rural),0,39.8,26.3,39.8,15.0,77.774643761,0.1358823466122834,-1.7939316179999878,Q3
31051,NE,Dixon,4,Small metro,1,38.8,31.3,43.3,15.3,79.6975025,1.1581976204740707,-3.7167903569999936,Q3
31053,NE,Dodge,5,Micropolitan,0,43.5,27.2,39.7,15.0,76.042642672,0.31989909590740484,-0.061930528999994294,Q4 (highest)
31055,NE,Douglas,3,Medium metro,1,35.2,22.1,36.9,13.4,78.079906055,-0.7228624834316176,-2.09919391199999,Q2
31057,NE,Dundy,6,Non-core (rural),0,40.3,29.6,37.4,14.3,78.0431672105,0.8106104273610631,-2.0624550674999966,Q4 (highest)
31059,NE,Fillmore,6,Non-core (rural),0,37.7,28.6,42.1,14.4,79.06925007,0.6061473725887057,-3.08853792699999,Q3
31061,NE,Franklin,6,Non-core (rural),0,43.8,27.6,39.2,15.9,73.30477651,0.4016843178163482,2.675935633000009,Q4 (highest)
31063,NE,Frontier,6,Non-core (rural),0,38.0,26.7,37.4,13.0,81.916953686,0.2176675685212261,-5.936241542999994,Q3
31065,NE,Furnas,6,Non-core (rural),0,41.2,29.1,44.4,15.9,76.049184845,0.7083788999748843,-0.068472701999994,Q4 (highest)
31067,NE,Gage,5,Micropolitan,0,41.3,26.5,41.8,15.8,76.154028513,0.17677495756675476,-0.1733163699999949,Q4 (highest)
31069,NE,Garden,6,Non-core (rural),0,42.2,28.9,40.6,15.9,74.011607871,0.6674862890204123,1.9691042720000098,Q4 (highest)
31071,NE,Garfield,6,Non-core (rural),0,35.3,23.7,38.8,13.6,78.578210613,-0.3957215957958462,-2.597498469999991,Q2
31073,NE,Gosper,5,Micropolitan,0,39.6,26.5,38.4,13.2,75.781601195,0.17677495756675476,0.19911094800001194,Q3
31075,NE,Grant,6,Non-core (rural),0,38.8,23.5,36.5,13.3,78.0431672105,-0.43661420675031754,-2.0624550674999966,Q3
31077,NE,Greeley,6,Non-core (rural),0,36.3,26.0,35.3,14.3,80.005221817,0.07454343018057603,-4.024509674000001,Q2
31079,NE,Hall,4,Small metro,1,41.0,31.2,41.2,14.6,77.214093211,1.1377513149968346,-1.233381068,Q4 (highest)
31081,NE,Hamilton,4,Small metro,1,40.8,23.0,40.8,12.9,80.207341958,-0.5388457341364963,-4.2266298149999955,Q4 (highest)
31083,NE,Harlan,6,Non-core (rural),0,36.1,26.4,35.4,14.7,78.726860148,0.1563286520895187,-2.746148004999995,Q2
31085,NE,Hayes,6,Non-core (rural),0,37.5,28.0,41.0,15.4,78.0431672105,0.4834695397252909,-2.0624550674999966,Q2
31087,NE,Hitchcock,6,Non-core (rural),0,43.6,29.8,41.6,14.8,75.056122122,0.8515030383155344,0.9245900210000002,Q4 (highest)
31089,NE,Holt,6,Non-core (rural),0,38.9,29.4,38.7,14.3,79.34360687,0.769717816406591,-3.362894726999997,Q3
31091,NE,Hooker,6,Non-core (rural),0,35.5,26.0,40.3,15.6,78.0431672105,0.07454343018057603,-2.0624550674999966,Q2
31093,NE,Howard,4,Small metro,1,37.4,27.6,38.6,14.3,76.784144474,0.4016843178163482,-0.8034323309999962,Q2
31095,NE,Jefferson,6,Non-core (rural),0,40.7,26.9,37.4,14.6,76.333199975,0.2585601794756974,-0.35248783199999423,Q4 (highest)
31097,NE,Johnson,6,Non-core (rural),0,39.3,30.3,38.1,15.6,77.55802525,0.9537345657017131,-1.5773131069999948,Q3
31099,NE,Kearney,5,Micropolitan,0,36.1,23.1,38.4,12.8,80.107374633,-0.5183994286592603,-4.126662490000001,Q2
31101,NE,Keith,6,Non-core (rural),0,34.300000000000004,31.1,35.7,14.8,77.474030305,1.1173050095195993,-1.4933181619999942,Q1 (lowest)
31103,NE,Keya Paha,6,Non-core (rural),0,39.7,26.4,36.6,15.7,78.0431672105,0.1563286520895187,-2.0624550674999966,Q3
31105,NE,Kimball,6,Non-core (rural),0,41.3,30.9,42.5,17.9,74.416355946,1.0764123985651273,1.5643561970000093,Q4 (highest)
31107,NE,Knox,6,Non-core (rural),0,39.7,29.9,39.8,17.2,79.007935941,0.8719493437927698,-3.0272237979999943,Q3
31109,NE,Lancaster,3,Medium metro,1,33.900000000000006,20.5,35.7,11.7,79.579699351,-1.05000337106739,-3.598987207999997,Q1 (lowest)
31111,NE,Lincoln,5,Micropolitan,0,39.5,27.5,40.1,15.5,76.084329949,0.3812380123391122,-0.10361780599998838,Q3
31113,NE,Logan,5,Micropolitan,0,38.1,23.7,35.9,12.5,78.0431672105,-0.3957215957958462,-2.0624550674999966,Q3
31115,NE,Loup,6,Non-core (rural),0,38.5,27.2,36.7,13.6,78.0431672105,0.31989909590740484,-2.0624550674999966,Q3
31117,NE,McPherson,5,Micropolitan,0,40.7,28.6,39.3,13.2,78.0431672105,0.6061473725887057,-2.0624550674999966,Q4 (highest)
31119,NE,Madison,5,Micropolitan,0,36.7,27.7,40.0,14.4,78.606615218,0.42213062329358353,-2.6259030749999965,Q2
31121,NE,Merrick,4,Small metro,1,44.1,28.8,39.3,15.0,77.601832763,0.647039983543177,-1.6211206199999992,Q4 (highest)
31123,NE,Morrill,6,Non-core (rural),0,39.3,32.1,41.9,15.9,76.059712508,1.3217680642919567,-0.07900036499999885,Q3
31125,NE,Nance,6,Non-core (rural),0,39.8,28.6,40.7,16.7,75.536377495,0.6061473725887057,0.44433464800000877,Q3
31127,NE,Nemaha,6,Non-core (rural),0,42.1,28.6,40.7,14.8,75.865606765,0.6061473725887057,0.11510537800000975,Q4 (highest)
31129,NE,Nuckolls,6,Non-core (rural),0,37.9,24.9,41.8,13.5,77.244404127,-0.15036593006901744,-1.2636919839999905,Q3
31131,NE,Otoe,6,Non-core (rural),0,38.8,27.3,40.7,13.7,79.175928328,0.34034540138464087,-3.1952161849999925,Q3
31133,NE,Pawnee,6,Non-core (rural),0,37.5,29.5,38.4,17.2,76.246900563,0.7901641218838271,-0.26618841999999177,Q2
31135,NE,Perkins,6,Non-core (rural),0,41.6,24.6,40.6,14.3,78.646647758,-0.21170484650072408,-2.665935614999995,Q4 (highest)
31137,NE,Phelps,6,Non-core (rural),0,41.6,27.2,39.1,14.5,78.104961553,0.31989909590740484,-2.1242494099999902,Q4 (highest)
31139,NE,Pierce,5,Micropolitan,0,35.5,25.1,39.2,14.3,81.021042514,-0.10947331911454536,-5.040330370999996,Q2
31141,NE,Platte,5,Micropolitan,0,36.0,27.2,41.8,13.8,79.436510556,0.31989909590740484,-3.4557984129999966,Q2
31143,NE,Polk,6,Non-core (rural),0,37.6,28.3,40.4,13.6,78.614782258,0.5448084561569982,-2.634070115,Q2
31145,NE,Red Willow,6,Non-core (rural),0,37.3,29.6,42.5,14.3,76.358244279,0.8106104273610631,-0.37753213599999924,Q2
31147,NE,Richardson,6,Non-core (rural),0,43.0,31.5,45.3,16.6,77.846227579,1.1990902314285419,-1.8655154359999955,Q4 (highest)
31149,NE,Rock,6,Non-core (rural),0,38.5,27.6,38.8,13.4,78.0431672105,0.4016843178163482,-2.0624550674999966,Q3
31151,NE,Saline,6,Non-core (rural),0,44.0,29.2,40.4,14.5,78.649236709,0.7288252054521197,-2.668524565999988,Q4 (highest)
31153,NE,Sarpy,3,Medium metro,1,36.9,21.3,35.6,11.1,80.243099109,-0.8864329272495037,-4.262386965999994,Q2
31155,NE,Saunders,3,Medium metro,1,35.099999999999994,23.5,39.3,12.9,78.518209347,-0.43661420675031754,-2.5374972039999903,Q2
31157,NE,Scotts Bluff,5,Micropolitan,0,40.1,27.8,39.6,14.6,74.629190696,0.44257692877081956,1.3515214470000103,Q3
31159,NE,Seward,3,Medium metro,1,36.2,23.2,35.6,12.6,79.581393778,-0.49795312318202495,-3.600681635000001,Q2
31161,NE,Sheridan,6,Non-core (rural),0,44.1,29.1,36.7,15.0,77.395216206,0.7083788999748843,-1.4145040629999954,Q4 (highest)
31163,NE,Sherman,6,Non-core (rural),0,41.1,26.9,41.4,16.1,79.234462428,0.2585601794756974,-3.2537502849999953,Q4 (highest)
31165,NE,Sioux,5,Micropolitan,0,38.3,29.3,42.6,18.2,78.0431672105,0.7492715109293557,-2.0624550674999966,Q3
31167,NE,Stanton,5,Micropolitan,0,42.0,27.5,39.8,13.6,80.396194342,0.3812380123391122,-4.415482198999996,Q4 (highest)
31169,NE,Thayer,6,Non-core (rural),0,38.5,26.6,40.0,15.0,77.773254912,0.1972212630439908,-1.7925427689999935,Q3
31171,NE,Thomas,6,Non-core (rural),0,37.2,25.8,36.6,12.9,78.0431672105,0.033650819226104696,-2.0624550674999966,Q2
31173,NE,Thurston,6,Non-core (rural),0,49.2,30.0,45.4,21.0,64.220479236,0.8923956492700058,11.760232907000002,Q4 (highest)
31175,NE,Valley,6,Non-core (rural),0,35.6,25.9,42.2,14.0,78.523115617,0.05409712470334001,-2.5424034739999968,Q2
31177,NE,Washington,3,Medium metro,1,34.5,23.1,41.2,12.3,80.376512221,-0.5183994286592603,-4.3958000779999935,Q1 (lowest)
31179,NE,Wayne,6,Non-core (rural),0,38.5,25.2,37.3,14.3,83.706638358,-0.08902701363731005,-7.725926215000001,Q3
31181,NE,Webster,6,Non-core (rural),0,42.5,27.0,39.1,14.6,75.053114394,0.27900648495293345,0.9275977490000002,Q4 (highest)
31183,NE,Wheeler,6,Non-core (rural),0,37.8,23.5,38.3,12.8,78.0431672105,-0.43661420675031754,-2.0624550674999966,Q3
31185,NE,York,6,Non-core (rural),0,42.0,25.6,40.9,14.1,79.034525282,-0.007241791728366645,-3.053813138999999,Q4 (highest)
32001,NV,Churchill,5,Micropolitan,0,32.2,25.2,37.9,16.4,73.538223053,-0.08902701363731005,2.4424890900000094,Q1 (lowest)
32003,NV,Clark,1,Large central metro,1,31.3,26.5,31.2,14.8,77.194649883,0.17677495756675476,-1.2139377399999915,Q1 (lowest)
32005,NV,Douglas,5,Micropolitan,0,28.8,21.4,27.1,12.6,79.981805177,-0.8659866217722685,-4.001093033999993,Q1 (lowest)
32007,NV,Elko,5,Micropolitan,0,34.8,25.6,38.0,17.1,76.569337485,-0.007241791728366645,-0.5886253420000003,Q1 (lowest)
32009,NV,Esmeralda,6,Non-core (rural),0,36.0,28.9,36.6,19.0,75.856951079,0.6674862890204123,0.12376106400000708,Q2
32011,NV,Eureka,5,Micropolitan,0,35.6,29.4,38.8,21.3,75.205020473,0.769717816406591,0.7756916700000005,Q2
32013,NV,Humboldt,5,Micropolitan,0,35.4,26.8,36.0,15.6,75.337078116,0.23811387399846212,0.6436340270000045,Q2
32015,NV,Lander,6,Non-core (rural),0,35.099999999999994,27.4,34.9,17.8,75.20133016,0.36079170686187617,0.7793819830000075,Q2
32017,NV,Lincoln,6,Non-core (rural),0,35.099999999999994,22.1,31.6,15.6,79.038162938,-0.7228624834316176,-3.057450794999994,Q2
32019,NV,Lyon,5,Micropolitan,0,36.9,25.9,35.2,15.9,74.919958755,0.05409712470334001,1.060753388000009,Q2
32021,NV,Mineral,6,Non-core (rural),0,37.3,31.6,38.4,22.2,67.833219126,1.219536536905778,8.147493017000002,Q2
32023,NV,Nye,5,Micropolitan,0,38.5,32.1,39.7,18.6,73.578366486,1.3217680642919567,2.402345657000012,Q3
32027,NV,Pershing,6,Non-core (rural),0,35.099999999999994,26.5,35.7,16.8,76.376824042,0.17677495756675476,-0.39611189899999033,Q2
32029,NV,Storey,3,Medium metro,1,30.1,19.6,31.8,12.1,83.178273778,-1.2340201203625112,-7.197561635,Q1 (lowest)
32031,NV,Washoe,3,Medium metro,1,28.2,21.6,28.5,12.6,77.268173991,-0.8250940108177964,-1.2874618479999924,Q1 (lowest)
32033,NV,White Pine,6,Non-core (rural),0,34.300000000000004,26.8,34.4,17.5,78.541484591,0.23811387399846212,-2.5607724479999945,Q1 (lowest)
32510,NV,Carson City,4,Small metro,1,32.5,23.6,33.1,14.7,73.570338323,-0.4161679012730815,2.4103738200000038,Q1 (lowest)
33001,NH,Belknap,5,Micropolitan,0,30.4,18.9,30.5,12.4,76.836593557,-1.3771442587031621,-0.8558814139999953,Q1 (lowest)
33003,NH,Carroll,6,Non-core (rural),0,29.0,18.0,30.7,11.2,80.142573328,-1.5611610079982834,-4.161861184999992,Q1 (lowest)
33005,NH,Cheshire,5,Micropolitan,0,31.7,20.8,29.9,11.9,79.253318552,-0.9886644546356825,-3.272606408999991,Q1 (lowest)
33007,NH,Coos,5,Micropolitan,0,35.9,25.6,36.1,15.6,75.558058997,-0.007241791728366645,0.4226531460000018,Q2
33009,NH,Grafton,5,Micropolitan,0,28.9,19.7,26.5,11.4,80.294535995,-1.213573814885276,-4.313823851999999,Q1 (lowest)
33011,NH,Hillsborough,3,Medium metro,1,33.4,21.4,32.8,10.7,78.946548429,-0.8659866217722685,-2.9658362859999983,Q1 (lowest)
33013,NH,Merrimack,5,Micropolitan,0,31.1,18.8,33.2,10.6,79.372507332,-1.3975905641803974,-3.3917951889999927,Q1 (lowest)
33015,NH,Rockingham,2,Large fringe metro,1,28.5,17.4,30.7,9.9,80.545021048,-1.6838388408616982,-4.56430890499999,Q1 (lowest)
33017,NH,Strafford,2,Large fringe metro,1,32.5,19.3,32.4,11.3,77.658849562,-1.2953590367942187,-1.6781374189999951,Q1 (lowest)
33019,NH,Sullivan,5,Micropolitan,0,32.6,22.7,33.5,13.0,78.400532592,-0.6001846505682037,-2.4198204489999995,Q1 (lowest)
34001,NJ,Atlantic,3,Medium metro,1,35.2,26.7,30.9,12.9,75.94516097,0.2176675685212261,0.03555117300000177,Q2
34003,NJ,Bergen,2,Large fringe metro,1,25.2,20.6,25.6,8.4,81.855766378,-1.0295570655901538,-5.875054234999993,Q1 (lowest)
34005,NJ,Burlington,2,Large fringe metro,1,32.2,22.5,30.2,11.0,78.922400621,-0.641077261522675,-2.941688477999989,Q1 (lowest)
34007,NJ,Camden,2,Large fringe metro,1,30.8,25.5,29.8,13.1,76.244417867,-0.02768809720560268,-0.2637057239999905,Q1 (lowest)
34009,NJ,Cape May,4,Small metro,1,32.300000000000004,22.9,33.9,12.5,76.755283885,-0.5592920396137323,-0.774571741999992,Q1 (lowest)
34011,NJ,Cumberland,4,Small metro,1,38.8,32.0,40.4,16.6,73.991074719,1.3013217588147206,1.9896374240000085,Q3
34013,NJ,Essex,1,Large central metro,1,32.0,28.9,29.6,12.3,77.801986984,0.6674862890204123,-1.8212748409999904,Q1 (lowest)
34015,NJ,Gloucester,2,Large fringe metro,1,31.1,22.7,31.5,11.9,77.035171768,-0.6001846505682037,-1.0544596249999927,Q1 (lowest)
34017,NJ,Hudson,1,Large central metro,1,25.0,27.9,27.8,10.6,80.045513463,0.46302323424805486,-4.064801320000001,Q1 (lowest)
34019,NJ,Hunterdon,2,Large fringe metro,1,28.2,17.9,26.3,8.8,82.866177299,-1.5816073134755195,-6.885465155999995,Q1 (lowest)
34021,NJ,Mercer,3,Medium metro,1,23.6,24.4,25.5,10.5,78.720736947,-0.25259745745519613,-2.740024804000001,Q1 (lowest)
34023,NJ,Middlesex,2,Large fringe metro,1,28.3,24.7,29.7,10.1,80.3047724,-0.19125854102348877,-4.324060256999999,Q1 (lowest)
34025,NJ,Monmouth,2,Large fringe metro,1,27.0,18.4,30.3,9.8,79.767480928,-1.4793757860893408,-3.7867687849999925,Q1 (lowest)
34027,NJ,Morris,2,Large fringe metro,1,24.6,18.1,22.8,8.5,81.726446486,-1.5407147025210475,-5.745734342999995,Q1 (lowest)
34029,NJ,Ocean,2,Large fringe metro,1,32.0,23.8,29.8,14.0,78.090927412,-0.3752752903186102,-2.110215268999994,Q1 (lowest)
34031,NJ,Passaic,2,Large fringe metro,1,31.1,30.5,31.1,12.5,78.572926081,0.9946271766561845,-2.5922139380000004,Q1 (lowest)
34033,NJ,Salem,2,Large fringe metro,1,35.8,26.5,34.0,14.7,73.482337331,0.17677495756675476,2.4983748120000087,Q2
34035,NJ,Somerset,2,Large fringe metro,1,24.9,19.8,25.8,8.2,81.835576705,-1.19312750940804,-5.854864561999989,Q1 (lowest)
34037,NJ,Sussex,2,Large fringe metro,1,31.8,20.1,26.9,11.2,78.37852475,-1.1317885929763325,-2.3978126069999917,Q1 (lowest)
34039,NJ,Union,1,Large central metro,1,28.2,24.8,29.4,11.4,79.443631188,-0.17081223554625274,-3.4629190449999925,Q1 (lowest)
34041,NJ,Warren,3,Medium metro,1,31.6,23.6,32.3,11.7,78.937913685,-0.4161679012730815,-2.957201541999993,Q1 (lowest)
35001,NM,Bernalillo,3,Medium metro,1,31.5,23.2,33.2,12.0,75.992843351,-0.49795312318202495,-0.01213120799999956,Q1 (lowest)
35003,NM,Catron,6,Non-core (rural),0,37.4,27.3,32.2,14.8,79.622157696,0.34034540138464087,-3.641445552999997,Q2
35005,NM,Chaves,5,Micropolitan,0,40.9,30.4,40.3,15.5,72.93632088,0.9741808711789485,3.0443912630000085,Q4 (highest)
35006,NM,Cibola,5,Micropolitan,0,38.1,28.7,39.1,19.7,71.54690335,0.626593678065941,4.433808793000011,Q3
35007,NM,Colfax,6,Non-core (rural),0,37.9,25.2,31.5,14.0,75.325881489,-0.08902701363731005,0.6548306540000084,Q3
35009,NM,Curry,5,Micropolitan,0,34.599999999999994,28.5,39.4,15.1,74.181746019,0.5857010671114696,1.7989661240000032,Q1 (lowest)
35011,NM,De Baca,6,Non-core (rural),0,37.3,27.7,33.0,14.8,71.481427473,0.42213062329358353,4.499284670000009,Q2
35013,NM,Do̱a Ana,4,Small metro,1,37.1,27.8,37.5,12.1,76.922466913,0.44257692877081956,-0.9417547699999886,Q2
35015,NM,Eddy,5,Micropolitan,0,38.3,26.4,39.8,13.3,73.004954877,0.1563286520895187,2.9757572660000022,Q3
35017,NM,Grant,5,Micropolitan,0,34.300000000000004,28.3,33.9,13.7,75.29336288,0.5448084561569982,0.6873492630000015,Q1 (lowest)
35019,NM,Guadalupe,6,Non-core (rural),0,38.9,33.2,37.5,14.6,73.284276595,1.5466774245415502,2.696435548000011,Q3
35021,NM,Harding,6,Non-core (rural),0,36.3,32.2,35.3,14.3,74.66384418999999,1.3422143697691928,1.3168679530000134,Q2
35023,NM,Hidalgo,6,Non-core (rural),0,37.6,28.9,34.7,15.3,75.788878739,0.6674862890204123,0.1918334040000076,Q2
35025,NM,Lea,5,Micropolitan,0,41.4,30.2,37.0,14.8,73.125044793,0.9332882602244771,2.8556673500000045,Q4 (highest)
35027,NM,Lincoln,6,Non-core (rural),0,32.2,22.9,30.0,13.3,76.890923234,-0.5592920396137323,-0.9102110909999936,Q1 (lowest)
35028,NM,Los Alamos,5,Micropolitan,0,26.5,13.5,25.4,7.1,83.785840936,-2.481244754473892,-7.805128792999994,Q1 (lowest)
35029,NM,Luna,5,Micropolitan,0,41.4,34.6,35.7,18.0,72.614205736,1.8329257012228504,3.366506407000003,Q4 (highest)
35031,NM,McKinley,5,Micropolitan,0,43.9,32.1,41.4,26.8,65.176167237,1.3217680642919567,10.804544906000004,Q4 (highest)
35033,NM,Mora,6,Non-core (rural),0,36.5,27.6,33.1,10.6,77.432177869,0.4016843178163482,-1.451465725999995,Q2
35035,NM,Otero,5,Micropolitan,0,34.5,24.4,38.1,14.9,75.554847953,-0.25259745745519613,0.42586418999999864,Q1 (lowest)
35037,NM,Quay,6,Non-core (rural),0,39.900000000000006,29.2,38.2,16.6,71.607678298,0.7288252054521197,4.373033845000009,Q3
35039,NM,Rio Arriba,5,Micropolitan,0,38.0,30.8,40.2,14.2,70.878849423,1.0559660930878918,5.10186272,Q3
35041,NM,Roosevelt,5,Micropolitan,0,36.6,27.6,34.7,15.0,74.731921091,0.4016843178163482,1.2487910520000014,Q2
35043,NM,Sandoval,3,Medium metro,1,34.8,22.1,32.6,11.4,77.319612243,-0.7228624834316176,-1.3389000999999894,Q1 (lowest)
35045,NM,San Juan,4,Small metro,1,36.7,25.8,35.2,20.5,71.308081177,0.033650819226104696,4.672630966,Q2
35047,NM,San Miguel,5,Micropolitan,0,34.9,29.8,38.0,12.3,75.01337001,0.8515030383155344,0.9673421330000025,Q1 (lowest)
35049,NM,Santa Fe,4,Small metro,1,26.4,21.4,25.6,10.4,79.72243295,-0.8659866217722685,-3.741720806999993,Q1 (lowest)
35051,NM,Sierra,6,Non-core (rural),0,34.0,27.2,36.8,15.8,70.938406678,0.31989909590740484,5.042305464999998,Q1 (lowest)
35053,NM,Socorro,6,Non-core (rural),0,37.4,30.9,37.5,16.8,72.837483145,1.0764123985651273,3.143228998000012,Q2
35055,NM,Taos,5,Micropolitan,0,30.7,25.2,28.1,11.7,77.862893967,-0.08902701363731005,-1.882181824,Q1 (lowest)
35057,NM,Torrance,3,Medium metro,1,37.3,30.7,34.7,17.0,73.591702898,1.0355197876106559,2.389009245000011,Q2
35059,NM,Union,6,Non-core (rural),0,37.2,28.2,34.7,15.9,74.595767289,0.5243621506797622,1.384944854000011,Q2
35061,NM,Valencia,3,Medium metro,1,37.9,29.0,35.4,13.7,74.763384422,0.6879325944976483,1.2173277210000037,Q3
36001,NY,Albany,3,Medium metro,1,32.0,21.0,30.9,10.5,78.746657529,-0.9477718436812111,-2.7659453859999985,Q1 (lowest)
36003,NY,Allegany,6,Non-core (rural),0,36.5,25.5,34.4,15.4,77.492546253,-0.02768809720560268,-1.5118341099999952,Q2
36005,NY,Bronx,1,Large central metro,1,34.7,37.5,33.5,13.2,77.260952133,2.4258685600626864,-1.2802399899999983,Q1 (lowest)
36007,NY,Broome,4,Small metro,1,34.599999999999994,24.4,33.1,14.6,77.177941172,-0.25259745745519613,-1.197229028999999,Q1 (lowest)
36009,NY,Cattaraugus,5,Micropolitan,0,41.4,28.4,35.7,17.1,75.513135815,0.5652547616342336,0.4675763280000069,Q4 (highest)
